cell_nm	batch_id	batch_name	cond	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	loop_enr_EE	loop_enr_LL	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
1CDX4_485	26	1CDX4_3267	1CD_lS_G2	0.479844705	0.00931907	0.257629733	0.038396961	0.28353244699999997	36331	0.534954147	0.5726474579999999	1	2.15371375	1.321928095	-0.5305147170000001	1934.0	late-S/G2	0.072846039	0.855961634	23186397.91	1.1358557059999999
1CDX4_486	26	1CDX4_3267	1CD_lS_G2	0.36408733600000004	0.015163882	0.147535432	0.053793315999999994	0.189378981	116613	0.45515216700000005	0.32235347	1	2.301209482	0.734987945	1.130396637	1802.0	late-S/G2	0.071512819	0.835578455	28182107.88	1.152556174
1CDX4_487	26	1CDX4_3267	1CD_lS_G2	0.465817904	0.010433646	0.1468813	0.045740284000000006	0.324151647	57586	0.28997091399999997	0.39879012	1	2.2875103930000003	0.9396273820000001	0.754887502	1870.0	late-S/G2	0.073626491	0.84492121	23693193.89	1.155578377
1CDES_p1_C10	27	1CDES_p1	NoSort	0.523139435	0.095868743	0.19065391899999998	0.040724771	0.234662488	80246	0.430501577	0.532095717	1	2.238775958	0.658963082	-0.078002512	1835.0	late-S/G2	0.086490168	0.838001192	20717241.69	1.137021436
1CDES_p1_C4	27	1CDES_p1	NoSort	0.512227919	0.093861489	0.19516545600000001	0.07676760099999999	0.12667329800000002	79656	0.430936815	0.311959121	1	2.763002886	1.0703893279999999	0.710493383	536.0	early-S	0.13786816300000002	0.6682094439999999	31990018.78	1.068575016
1CDES_p1_C7	27	1CDES_p1	NoSort	0.5413730720000001	0.10583292400000001	0.158436672	0.052522707	0.08664935	42058	0.371540934	0.35254219700000006	1	2.2539302180000003	1.3625700790000002	1.169925001	1378.0	late-S/G2	0.079712053	0.799929769	34563780.76	1.375628015
1CDES_p1_C8	27	1CDES_p1	NoSort	0.45294252799999996	0.056079355	0.151908477	0.055454527999999996	0.338604608	52241	0.482493665	0.284760746	1	2.329083069	0.982297998	1.2954558840000001	1222.0	early-S	0.1039827	0.800564666	20645949.41	1.2456062479999999
1CDES_p1_C9	27	1CDES_p1	NoSort	0.48460217	0.072240556	0.765561913	0.04079154	0.125537628	47755	0.377866911	0.178972876	1	2.1637170059999997	0.16992500100000002	1.584962501	1608.0	late-S/G2	0.09818136400000001	0.810449347	26758716.93	1.080663042
1CDES_p1_D3	27	1CDES_p1	NoSort	0.520849893	0.09643078	0.324470976	0.05175964	0.208574265	117038	0.39353107299999995	0.20395340399999998	1	2.302375976	0.8479969070000001	-0.03170886	1831.0	late-S/G2	0.08168042	0.832168042	23361907.66	1.06460487
1CDES_p1_D4	27	1CDES_p1	NoSort	0.543422757	0.09155207	0.172242108	0.054863855999999996	0.131044408	27067	0.35763703	-0.20554345899999998	1	2.652468082	1.0544477840000002	1.3625700790000002	377.0	G1	0.136924804	0.578282828	34649002.61	1.058018585
1CDES_p1_D6	27	1CDES_p1	NoSort	0.482683949	0.050162784	0.16889622899999998	0.101578296	0.21708143	63802	0.348940336	0.24270778399999998	1	2.2294430480000003	0.070389328	0.362570079	1086.0	early-S	0.091944581	0.756037457	30283263.34	1.238918503
1CDES_p1_D7	27	1CDES_p1	NoSort	0.435131421	0.050833937999999995	0.199729185	0.039271345	0.147173417	206792	0.517905655	0.38624219200000004	1	2.167502507	0.644668747	0.42269107200000006	1688.0	late-S/G2	0.084153207	0.824814542	30349331.57	1.159948199
1CDES_p1_D8	27	1CDES_p1	NoSort	0.482154381	0.098089675	0.332438038	0.07651846	0.27934835	20152	0.372231504	0.35721727799999997	1	2.387516633	0.8479969070000001	2.491853096	1295.0	early-S	0.105400243	0.7805174509999999	24520357.78	1.352354385
1CDES_p1_D9	27	1CDES_p1	NoSort	0.518056089	0.072532368	0.565466724	0.066912893	0.271561045	41695	0.08447892	0.175472212	1	2.1763195019999997	0.98550043	-0.152003093	1150.0	early-S	0.118028966	0.7371400029999999	32953852.56	1.325758015
1CDES_p1_E10	27	1CDES_p1	NoSort	0.42176255100000004	0.057648261	0.968481705	0.086635321	0.10292816699999999	137392	0.366358763	0.228440335	1	2.680227517	-0.16794463699999998	0.8479969070000001	414.0	G1	0.13483341699999998	0.609492307	35353780.71	1.061362293
1CDES_p1_E4	27	1CDES_p1	NoSort	0.409604908	0.10440024199999999	0.152002492	0.067840805	0.17913395899999998	21860	0.052518468	0.240044352	1	2.364232173	0.362570079	1.169925001	576.0	early-S	0.15858324099999999	0.644576083	26082739.03	1.138437658
1CDES_p1_E5	27	1CDES_p1	NoSort	0.43369431299999994	0.065331035	0.16849947899999998	0.056781568	0.284612411	123525	0.323012531	0.346529184	1	2.547728605	0.46210575299999995	1.099535674	707.0	early-S	0.14050691199999998	0.690645161	28609263.95	1.141778339
1CDES_p1_E6	27	1CDES_p1	NoSort	0.443199126	0.055033492	0.376020033	0.032888766	0.32201859899999996	130014	0.254545967	0.18988457	1	2.3056567009999998	0.956931278	0.710493383	53.0	G1	0.22070731300000002	0.492766595	17581255.83	1.062082143
1CDES_p1_E7	27	1CDES_p1	NoSort	0.419572868	0.045878369	0.225446512	0.014914286	0.29234743399999996	261159	0.32494817800000003	0.142609195	1	1.885876549	0.33985000299999996	0.45943161899999996	1982.0	pre-M	0.209103918	0.764007255	11487314.51	1.029489772
1CDES_p3_A1	28	1CDES_p3	NoSort	0.5063439710000001	0.06609132200000001	0.531126287	0.094991569	0.10115483199999999	67606	0.451496991	0.310821318	1	2.680952185	0.584962501	1.169925001	371.0	G1	0.142286732	0.5471861	37227480.63	1.056126174
1CDES_p3_A3	28	1CDES_p3	NoSort	0.424474865	0.08599881699999999	0.382532295	0.028528464	0.422592065	304572	0.18971000100000002	0.041405704	1	1.689631541	0.150025444	0.710493383	16.0	post-M	0.42204345200000004	0.398109581	12000979.89	1.054846207
1CDES_p3_A4	28	1CDES_p3	NoSort	0.45685586899999997	0.078001493	0.5911930360000001	0.033362481	0.303590778	231008	0.43039223	0.173241897	1	2.1570534130000003	1.08246216	0.600069393	1803.0	late-S/G2	0.09364820800000001	0.828553557	20297048.2	1.057419235
1CDES_p3_A5	28	1CDES_p3	NoSort	0.49190466200000005	0.067037074	0.245248204	0.03846719	0.323497346	95276	0.387645959	0.38442838	1	2.356063579	0.601082166	0.584962501	1784.0	late-S/G2	0.071270718	0.835877072	25838813.82	1.179423009
1CDES_p3_A7	28	1CDES_p3	NoSort	0.549624386	0.059891459	0.503172275	0.032418773	0.349548725	27700	0.637057796	0.063226424	1	2.267507314	1.9219974880000001	0.94753258	1556.0	late-S/G2	0.083726265	0.8121575120000001	25567074.4	1.183780998
1CDES_p3_B1	28	1CDES_p3	NoSort	0.5002727220000001	0.068221507	0.21550624300000001	0.07727101	0.17433803899999997	89982	0.522204175	0.11524665099999999	1	2.51416579	-0.374395515	0.5069599889999999	196.0	G1	0.164685394	0.5178693120000001	31693864.01	1.066048366
1CDES_p3_B2	28	1CDES_p3	NoSort	0.440661769	0.069566725	0.18068746	0.063449147	0.223103049	197874	0.38710200899999997	0.26179926800000003	1	2.658479484	0.458430095	1.19592021	744.0	early-S	0.130724369	0.72610751	25457899.03	1.0940259909999999
1CDES_p3_B3	28	1CDES_p3	NoSort	0.365727022	0.071968692	0.29416607899999997	0.09925424199999999	0.17668227399999997	270195	0.46545089700000003	0.320447645	1	2.8039263269999997	0.878693704	1.256636635	504.0	early-S	0.127859207	0.65438687	31276428.88	1.070773855
1CDES_p3_B4	28	1CDES_p3	NoSort	0.44547862	0.08617721800000001	0.30239470399999996	0.047363527	0.210837727	295755	0.28469182600000004	0.300254096	1	2.209514087	0.684498174	-0.088809267	1586.0	late-S/G2	0.080437022	0.8269079309999999	27833673.12	1.339469128
1CDES_p3_B5	28	1CDES_p3	NoSort	0.44067585299999995	0.081644178	0.246997997	0.039722547000000004	0.222399834	224758	0.190562932	0.267205863	1	2.058170471	0.866144253	0.956931278	1282.0	early-S	0.08639414699999999	0.801285485	31070048.27	1.295024642
1CDES_p3_B6	28	1CDES_p3	NoSort	0.461504925	0.08383566099999999	0.15996509	0.032618039	0.211156548	332729	0.576085802	0.298958518	1	2.23265254	0.9645511640000001	1.191298652	1954.0	late-S/G2	0.069743474	0.8591793259999999	25196831.93	1.078157422
1CDES_p3_B7	28	1CDES_p3	NoSort	0.47549153299999997	0.081742569	0.717438749	0.034439168	0.258466207	282410	0.659630936	0.30706202899999996	1	2.120039372	0.41860411399999997	0.8479969070000001	1849.0	late-S/G2	0.071852822	0.84232382	25522648.44	1.163047997
1CDES_p3_B8	28	1CDES_p3	NoSort	0.501182473	0.064999058	0.351022005	0.042988843	0.293218146	150667	0.369723618	0.217064697	1	2.624881434	0.655351829	1.210566986	464.0	early-S	0.134650845	0.638848515	28460504.96	1.072150315
1CDES_p3_B9	28	1CDES_p3	NoSort	0.517086692	0.056267544	0.32909393600000003	0.05485266	0.372906109	74690	0.45102114200000004	0.27527125	1	2.366809048	0.964810572	0.16992500100000002	1765.0	late-S/G2	0.085474618	0.8411512320000001	20495726.93	1.282006872
1CDES_p3_C2	28	1CDES_p3	NoSort	0.43142774899999997	0.080012526	0.173023519	0.062715984	0.365592546	271143	0.529645689	0.360691166	1	2.247020165	0.853158612	0.425763906	1711.0	late-S/G2	0.069307278	0.838945314	28097453.17	1.3196694690000002
1CDES_p3_C3	28	1CDES_p3	NoSort	0.427677097	0.080557785	0.193153035	0.050413849000000004	0.33607008200000005	212758	0.412526202	0.213012218	1	2.446496799	0.984813596	0.9893527559999999	573.0	early-S	0.134596186	0.679741701	26495251.41	1.064966313
1CDES_p3_C4	28	1CDES_p3	NoSort	0.465479111	0.073266412	0.19449492399999999	0.04422627	0.10308633	173967	0.45051548	0.229351945	1	2.712184525	0.476902755	1.032421478	672.0	early-S	0.105210556	0.7022622	33888621.92	1.092257853
1CDES_p3_C5	28	1CDES_p3	NoSort	0.465819097	0.05284969900000001	0.312049288	0.049534293	0.166310699	37792	0.378157546	0.096782094	1	2.727294374	0.8479969070000001	1.469485283	405.0	G1	0.125109515	0.6139828279999999	33770546.75	1.082116162
1CDES_p3_C8	28	1CDES_p3	NoSort	0.541066219	0.061577818	0.417946088	0.07957958	0.306523052	22644	0.530552809	0.383235128	1	2.2152199230000003	1.584962501	0.710493383	1152.0	early-S	0.10557237	0.755029375	27721480.33	1.29021664
1CDES_p3_C9	28	1CDES_p3	NoSort	0.511004363	0.05794123599999999	0.522574684	0.054442103	0.269449652	20407	0.408301849	0.44775084	1	2.181818393	1.0544477840000002	0.362570079	1350.0	late-S/G2	0.09243261900000001	0.789219074	28402857.82	1.310525484
1CDES_p3_D1	28	1CDES_p3	NoSort	0.50360684	0.06725213299999999	0.25142469300000003	0.065024119	0.41132435100000003	67374	0.359363783	0.203517311	1	2.100467644	0.08246216	0.584962501	1155.0	early-S	0.10837738	0.757051312	25536511.81	1.287084007
1CDES_p3_D2	28	1CDES_p3	NoSort	0.424275271	0.06905655299999999	0.503352033	0.081328082	0.192857892	194988	0.335244713	0.35171388	1	2.640354581	0.869530068	1.169925001	434.0	early-S	0.143119513	0.624410201	31168244.71	1.048054123
1CDES_p3_D3	28	1CDES_p3	NoSort	0.412496935	0.074467788	0.154829004	0.079054939	0.206614978	236808	0.25777288	0.241343702	1	2.391165632	0.8479969070000001	1.065588342	636.0	early-S	0.17615853399999998	0.658882196	25799022.48	1.148537306
1CDES_p3_D4	28	1CDES_p3	NoSort	0.525542234	0.060046574000000005	0.331682675	0.054271525	0.04502363	47723	0.363000641	0.522114147	1	2.563533283	1.169925001	1.847996907	704.0	early-S	0.11213459199999999	0.727390378	35330599.75	1.062854833
1CDES_p3_E1	28	1CDES_p3	NoSort	0.49128724	0.069875616	0.196000223	0.056546213	0.23156573800000002	78343	0.481387055	0.275590971	1	2.228469814	-0.022720077	2.0	1085.0	early-S	0.09652010800000001	0.779370702	28470571.79	1.190137609
1CDES_p3_E10	28	1CDES_p3	NoSort	0.473993801	0.06788312	0.32335421	0.057090083	0.373758414	129392	0.368267859	0.37369317399999996	1	2.197064778	0.41189779200000004	0.625604485	1400.0	late-S/G2	0.096511684	0.801389496	23585960.34	1.33594538
1CDES_p3_E11	28	1CDES_p3	NoSort	0.47305582	0.06392163099999999	0.159198974	0.047063985	0.231927288	68374	0.626244001	0.315427553	1	2.122932262	0.603578179	0.667424661	1694.0	late-S/G2	0.076477351	0.833019085	25421494.77	1.264116893
1CDES_p3_E2	28	1CDES_p3	NoSort	0.523192006	0.069548624	0.18917357699999998	0.030498622000000003	0.303416709	73282	0.41963713799999997	0.382485995	1	2.137207866	0.7467135709999999	-0.415037499	1490.0	late-S/G2	0.083675107	0.8124554209999999	25736137.89	1.3021779009999999
1CDES_p3_E3	28	1CDES_p3	NoSort	0.481771901	0.072379792	0.319303053	0.054035356	0.334898827	109854	0.327702604	0.529317261	1	2.224506027	1.037474705	0.537656786	1443.0	late-S/G2	0.096863716	0.80510877	23198167.16	1.30023991
1CDES_p3_E4	28	1CDES_p3	NoSort	0.426662043	0.076919232	0.503100677	0.055794735	0.295204215	207652	0.42574008399999996	0.14222881199999998	1	2.267177817	0.622437206	0.609210047	1043.0	early-S	0.12288317900000001	0.748719152	21702642.36	1.220314081
1CDES_p3_E5	28	1CDES_p3	NoSort	0.421894834	0.07623204	0.314323282	0.064937515	0.17564065899999998	212050	0.310868343	0.162184067	1	2.459262895	1.004865755	0.8275328040000001	337.0	G1	0.154976211	0.612944014	28301569.16	1.064110499
1CDES_p3_E6	28	1CDES_p3	NoSort	0.412449754	0.091545452	0.196561116	0.061274962999999995	0.378543566	372794	0.34329762700000005	0.287883202	1	2.235726394	0.781227894	0.812372997	1494.0	late-S/G2	0.091913163	0.806474736	22997472.4	1.217194776
1CDES_p3_E7	28	1CDES_p3	NoSort	0.404759044	0.069703268	0.264496312	0.04502589	0.223519749	199884	0.40426662700000005	0.29945199	1	2.52236972	1.13844677	1.061400545	457.0	early-S	0.139037506	0.644204852	31162381.34	1.053164087
1CDES_p3_E8	28	1CDES_p3	NoSort	0.413921507	0.08026902799999999	0.21367375600000002	0.03332538	0.32821421300000003	339501	0.534554517	0.418593458	1	2.199697982	0.827819025	1.0	1885.0	late-S/G2	0.083177686	0.839479493	21066548.3	1.049889248
1CDES_p3_E9	28	1CDES_p3	NoSort	0.5062356060000001	0.083405386	0.202467129	0.036373723	0.183089378	311846	0.5910339729999999	0.294010224	1	2.270106803	1.031271462	0.860069739	1959.0	late-S/G2	0.066426945	0.864220515	25205069.51	1.104832777
1CDES_p3_F1	28	1CDES_p3	NoSort	0.48070426	0.054358091	0.302577744	0.037008566	0.179890322	36424	0.42453394	0.10746455199999999	1	2.294227885	1.111031312	1.584962501	1758.0	late-S/G2	0.069757213	0.830049261	28610115.42	1.144191019
1CDES_p3_F10	28	1CDES_p3	NoSort	0.419209599	0.07292778	0.5548307929999999	0.04776326400000001	0.313987538	246653	0.42310147	0.21182141100000001	1	2.188026379	0.695439037	0.906890596	1456.0	late-S/G2	0.093600185	0.807520637	22636448.44	1.312735392
1CDES_p3_F3	28	1CDES_p3	NoSort	0.503778831	0.045426795	0.256887288	0.047442405	0.094068846	25610	0.29496944199999997	0.5950290979999999	1	2.589347736	1.3625700790000002	0.8479969070000001	386.0	G1	0.154622063	0.5858018389999999	34667569.82	1.072416138
1CDES_p3_F4	28	1CDES_p3	NoSort	0.405616046	0.070952766	0.635678078	0.052051955999999996	0.368668369	209483	0.35210469299999997	0.240968547	1	2.19520119	0.564498398	1.107640723	783.0	early-S	0.131661867	0.711016997	25086402.57	1.149305928
1CDES_p3_F5	28	1CDES_p3	NoSort	0.44576675200000004	0.08139936	0.35000511700000003	0.066474733	0.26611034899999997	322333	0.40945465200000003	0.21551749399999998	1	2.261409761	0.758111403	0.7017761659999999	1508.0	late-S/G2	0.083139988	0.8116342670000001	25956153.08	1.2526120509999998
1CDES_p3_F6	28	1CDES_p3	NoSort	0.43569393700000003	0.073976186	0.52372872	0.052089027999999996	0.42060160399999996	252412	0.304461078	0.26074997899999997	1	2.310560029	0.641546029	0.6887983120000001	1479.0	late-S/G2	0.094866664	0.81310408	21858819.2	1.3338925659999998
1CDES_p3_F7	28	1CDES_p3	NoSort	0.439522665	0.077263165	0.172388646	0.033831776	0.305948383	255529	0.354178505	0.25441169399999997	1	2.232859927	0.7457158559999999	0.796466606	1946.0	late-S/G2	0.07579470099999999	0.85638211	22309048.17	1.091829909
1CDES_p3_F8	28	1CDES_p3	NoSort	0.34655865799999996	0.038522864	0.519999648	0.10439419400000001	0.199319697	35068	0.422441629	0.244156538	1	2.021282493	1.125530882	0.8479969070000001	1182.0	early-S	0.109799971	0.7536336159999999	27994018.69	1.311825784
1CDES_p3_F9	28	1CDES_p3	NoSort	0.517197269	0.074989088	0.350865382	0.038379862	0.339231775	250991	0.486079255	0.320691656	1	2.257127643	1.023945696	1.2083991490000001	1743.0	late-S/G2	0.076983493	0.83756957	22551825.07	1.2623660159999999
1CDES_p3_G10	28	1CDES_p3	NoSort	0.53205565	0.064527986	0.378088838	0.040930662	0.365234544	91032	0.404677705	0.307932675	1	2.378203477	0.537656786	-1.0	1551.0	late-S/G2	0.075562123	0.8220376209999999	26391144.46	1.328949216
1CDES_p3_G3	28	1CDES_p3	NoSort	0.480721712	0.061264649000000004	0.233406723	0.070789449	0.322031797	42916	0.564066075	0.558093511	1	2.613761176	0.8479969070000001	0.584962501	629.0	early-S	0.157567163	0.684471756	25002614.62	1.0926196479999999
1CDES_p3_G4	28	1CDES_p3	NoSort	0.48726637100000003	0.067632237	0.32184850000000004	0.056785014	0.309709842	102438	0.263840653	0.28477520100000003	1	2.30703932	0.8479969070000001	0.9219974879999999	1421.0	late-S/G2	0.08893360199999999	0.8041582829999999	24912237.96	1.332207533
1CDES_p3_G5	28	1CDES_p3	NoSort	0.43073014200000004	0.079870704	0.16367742400000002	0.051679431	0.331399572	299268	0.38452826799999995	0.24352406399999998	1	2.326232269	0.334984248	1.4329594069999998	1625.0	late-S/G2	0.074407612	0.829557262	25381421.58	1.314834281
1CDES_p3_G6	28	1CDES_p3	NoSort	0.49496067	0.07007704	0.377951036	0.048752449	0.350337475	114822	0.457591232	0.226786608	1	2.170973379	-0.14166114900000001	0.767826558	1570.0	late-S/G2	0.083308418	0.8224293979999999	23365868.41	1.305394965
1CDES_p3_G8	28	1CDES_p3	NoSort	0.491732295	0.056213147000000005	0.310208337	0.030311393	0.253571287	68852	0.267420964	0.13118824	1	2.432624377	1.0703893279999999	1.584962501	152.0	G1	0.17193693699999998	0.525315315	27441930.77	1.014127872
1CDES_p3_G9	28	1CDES_p3	NoSort	0.511232131	0.069711407	0.26590116399999997	0.056012955	0.299824093	73482	0.468550487	0.267503816	1	2.6813508930000003	1.210566986	1.252387162	626.0	early-S	0.120454773	0.6933787440000001	29518571.0	1.072299653
1CDES_p3_H5	28	1CDES_p3	NoSort	0.493888544	0.065456593	0.290844628	0.051751715999999996	0.086804622	58142	0.309047675	0.24426098899999998	1	2.478967588	1.328622747	1.72935241	324.0	G1	0.16878728699999998	0.5520299879999999	34278861.33	1.057608418
1CDES_p3_H6	28	1CDES_p3	NoSort	0.48441111299999995	0.059902112	0.391830705	0.052445409000000005	0.406107627	21203	0.365179574	0.233599823	1	2.221335044	0.295455884	1.3625700790000002	1107.0	early-S	0.117512509	0.7715511079999999	21025311.92	1.217732977
1CDES_p3_H7	28	1CDES_p3	NoSort	0.481430546	0.070415113	0.4762499	0.03543366	0.405711605	140374	0.47556138200000003	0.311814073	1	2.220039165	1.0	1.063009798	1792.0	late-S/G2	0.08533773300000001	0.8267648240000001	22476854.44	1.0444061070000001
1CDES_p3_H9	28	1CDES_p3	NoSort	0.487146215	0.058982358	0.202763763	0.041024291000000004	0.35607105	53188	0.34428160700000005	0.223036633	1	2.282629409	1.584962501	1.0	1900.0	late-S/G2	0.074241131	0.8453004999999999	23169109.04	1.10143639
1CDES_p4_A1	29	1CDES_p4	NoSort	0.533801404	0.0394334	0.297467192	0.034935812000000004	0.280751202	29912	0.411381747	0.260994133	1	2.285563361	1.94753258	2.1699250009999997	1592.0	late-S/G2	0.084179457	0.8180637540000001	25709819.14	1.2140129290000001
1CDES_p4_A10	29	1CDES_p4	NoSort	0.39097267700000005	0.043673845999999995	0.34025736700000003	0.07020289099999999	0.30375485399999996	187884	0.455796573	0.387045395	1	2.51714078	0.9298739140000001	0.761840263	655.0	early-S	0.13875326400000002	0.68865675	25825474.27	1.108295096
1CDES_p4_A12	29	1CDES_p4	NoSort	0.5003474379999999	0.046004036	0.19769704	0.040863283	0.283358188	161245	0.523491493	0.299496248	1	2.195209615	0.903138461	0.72935241	1627.0	late-S/G2	0.078939517	0.820640824	24955030.98	1.1900007320000001
1CDES_p4_A2	29	1CDES_p4	NoSort	0.48032713	0.039824915	0.454555155	0.08315955	0.10863793199999999	31169	0.281245969	0.255050097	1	2.428436058	1.584962501	0.8479969070000001	306.0	G1	0.177975528	0.54070179	34749239.44	1.01682087
1CDES_p4_A3	29	1CDES_p4	NoSort	0.489332782	0.039890474	0.240522395	0.057960454	0.368115542	50776	0.43648734299999997	0.23332530899999998	1	2.531778426	1.169925001	0.684498174	971.0	early-S	0.117491104	0.750994209	24636772.07	1.169974985
1CDES_p4_A4	29	1CDES_p4	NoSort	0.48466466399999997	0.056380587999999995	0.10728849300000001	0.056764238	0.176249715	229404	0.401739568	0.304320568	1	2.2011377430000003	0.780882711	1.376375879	1269.0	early-S	0.10031392300000001	0.77947623	26852878.07	1.334361958
1CDES_p4_A5	29	1CDES_p4	NoSort	0.52183876	0.043543117	0.132936382	0.043875664	0.322192932	85993	0.532155959	0.540249743	1	2.521922682	-0.28950661699999997	1.169925001	974.0	early-S	0.12368494699999999	0.7414696590000001	23932163.53	1.191162869
1CDES_p4_A6	29	1CDES_p4	NoSort	0.497445939	0.050790117	0.201053801	0.037159302000000005	0.41086958	211441	0.485823173	0.332402238	1	2.295629541	0.628551769	0.206450877	1957.0	late-S/G2	0.072226999	0.862319169	21138938.8	1.090047357
1CDES_p4_A7	29	1CDES_p4	NoSort	0.451910294	0.051467435	0.295491022	0.086520407	0.292149848	161904	0.46135082	0.437748982	1	2.445553941	0.08813091	0.678071905	1103.0	early-S	0.114281614	0.7356866120000001	28665949.28	1.289531184
1CDES_p4_A9	29	1CDES_p4	NoSort	0.406224417	0.039514555	0.235267568	0.062770197	0.329791341	77027	0.262561134	0.302554975	1	2.4915557969999997	0.62935662	1.584962501	639.0	early-S	0.144346634	0.6953243379999999	26546823.97	1.079256322
1CDES_p4_B1	29	1CDES_p4	NoSort	0.45582747700000004	0.06732711	0.29945463699999997	0.031647904	0.348230556	360560	0.539374601	0.35122945899999997	1	2.283338349	0.7454271729999999	0.695993813	1635.0	late-S/G2	0.097178556	0.810760969	21607454.86	1.0441413959999999
1CDES_p4_B10	29	1CDES_p4	NoSort	0.457121845	0.056596509	0.169674013	0.042486539000000004	0.42452982200000006	281548	0.6061445360000001	0.36070813799999996	1	2.212526611	0.44644263700000003	0.834940754	1939.0	late-S/G2	0.07103034400000001	0.856981742	23310101.52	1.1325195959999999
1CDES_p4_B11	29	1CDES_p4	NoSort	0.457671005	0.052100392999999995	0.249791263	0.04803230000000001	0.19390211699999998	205570	0.449914565	0.327844817	1	2.358639984	0.628551769	0.8969065070000001	1461.0	late-S/G2	0.08837616300000001	0.8069908809999999	27597440.98	1.29814037
1CDES_p4_B12	29	1CDES_p4	NoSort	0.420907525	0.044994022	0.206639632	0.041457961	0.233560762	178880	0.34377543200000005	0.152657765	1	2.596573449	1.099535674	1.3885652880000001	209.0	G1	0.154179871	0.55890588	27981913.79	1.038515187
1CDES_p4_B2	29	1CDES_p4	NoSort	0.418879125	0.052413954000000006	0.7941160159999999	0.032555314	0.350397137	214005	0.250802581	0.09911636199999999	1	2.2495884090000002	1.1586977459999999	1.169925001	99.0	G1	0.187713272	0.530991828	22429733.26	1.046428835
1CDES_p4_B5	29	1CDES_p4	NoSort	0.441032879	0.047864298	0.21168027	0.040276663	0.310603631	180724	0.392850123	0.289785787	1	2.6416118809999998	0.2410081	0.658963082	291.0	G1	0.140172814	0.588154007	28960640.5	1.049764886
1CDES_p4_B6	29	1CDES_p4	NoSort	0.447770748	0.054444499	0.268941763	0.064628713	0.35092151	242400	0.640203204	0.44775744	1	2.4042225630000003	0.444641212	0.867362231	1232.0	early-S	0.09760059199999999	0.786232123	25968656.15	1.280029308
1CDES_p4_B7	29	1CDES_p4	NoSort	0.45910856200000005	0.073862901	0.151196247	0.055475364000000006	0.295241441	411515	0.227350684	0.218260454	1	2.1684869669999998	0.918006628	0.574074185	1062.0	early-S	0.108943667	0.7619366209999999	27910224.75	1.209169485
1CDES_p4_B8	29	1CDES_p4	NoSort	0.450610963	0.059821282	0.192403938	0.040962666	0.201903964	301786	0.465157886	0.371060613	1	2.222489153	0.5000736029999999	0.625604485	1634.0	late-S/G2	0.08509607599999999	0.815370295	26589225.1	1.107250617
1CDES_p4_B9	29	1CDES_p4	NoSort	0.425770991	0.060533095999999995	0.329616586	0.057577107999999995	0.344695529	287126	0.382053052	0.351898736	1	2.202342938	0.21572869100000003	0.295455884	1418.0	late-S/G2	0.094632303	0.8011045440000001	24065109.36	1.301591762
1CDES_p4_C1	29	1CDES_p4	NoSort	0.44492246700000004	0.045345565	0.238951573	0.061012572	0.265415446	129333	0.388065439	0.270695117	1	2.70625792	0.866144253	1.321928095	660.0	early-S	0.12130664	0.6995986270000001	29388379.33	1.089765108
1CDES_p4_C10	29	1CDES_p4	NoSort	0.465165305	0.043645727999999995	0.21792317	0.047366012	0.10484243300000001	157328	0.361113555	0.115824684	1	2.805895402	0.872244453	1.2954558840000001	401.0	G1	0.135532405	0.62119019	32442479.75	1.052092577
1CDES_p4_C11	29	1CDES_p4	NoSort	0.394013	0.052431444	0.328420853	0.07833261799999999	0.403918685	249181	0.474059225	0.23755823399999998	1	2.566265303	0.950048178	1.016119665	1042.0	early-S	0.119998555	0.753258016	23712214.16	1.21026956
1CDES_p4_C12	29	1CDES_p4	NoSort	0.42703112	0.046231312999999996	0.322589784	0.10629426800000001	0.301888965	194272	0.363352761	0.35488585	1	2.624511727	0.621488377	0.710493383	874.0	early-S	0.12105134599999999	0.724999127	25208067.28	1.170856007
1CDES_p4_C2	29	1CDES_p4	NoSort	0.437362762	0.056295977000000004	0.34535929299999996	0.051779690999999996	0.106292119	264428	0.29769376399999997	0.33921903	1	2.30896981	0.566583971	1.123631349	1357.0	late-S/G2	0.089854565	0.792046487	31533866.9	1.320023893
1CDES_p4_C4	29	1CDES_p4	NoSort	0.43504677399999997	0.057023585999999994	0.794415887	0.043240258	0.271448185	269818	0.4163804	0.329420721	1	2.253728834	1.120681482	0.522226745	1380.0	late-S/G2	0.094912333	0.795567708	27073429.04	1.310906603
1CDES_p4_C5	29	1CDES_p4	NoSort	0.43257021700000003	0.04416602099999999	0.228958028	0.12117206900000001	0.17697393100000003	178556	0.41908647600000004	0.152436083	1	2.712902112	1.276840205	1.169925001	556.0	early-S	0.130753462	0.658582811	30313049.79	1.09513039
1CDES_p4_C6	29	1CDES_p4	NoSort	0.434997769	0.053271429	0.426240978	0.060132095	0.161856924	192892	0.40356931	0.222915125	1	2.19083784	1.025535092	0.646363045	1539.0	late-S/G2	0.08721152800000001	0.811243319	29394195.22	1.1974273659999999
1CDES_p4_C7	29	1CDES_p4	NoSort	0.466647924	0.058832855	0.200175009	0.043619789000000006	0.238692595	217195	0.475208356	0.491650142	1	2.222547711	0.841302254	1.4621057530000001	1309.0	early-S	0.09200761699999999	0.7932033940000001	28950092.08	1.3548285619999998
